dtm,o3_1
2023-07-17T17:25:00.000000,6.46
2023-07-17T17:30:00.000000,6.33
2023-07-17T17:35:00.000000,4.54
2023-07-17T17:40:00.000000,4.06
2023-07-17T17:45:00.000000,5.42
2023-07-17T17:50:00.000000,6.03
2023-07-17T17:55:00.000000,2.73
2023-07-17T18:00:00.000000,5.54
2023-07-17T18:05:00.000000,4.29
2023-07-17T18:10:00.000000,9.13
2023-07-17T18:15:00.000000,8.65
2023-07-17T18:20:00.000000,4.67
2023-07-17T18:25:00.000000,3.39
2023-07-17T18:30:00.000000,4.73
2023-07-17T18:35:00.000000,7.76
2023-07-17T18:40:00.000000,5.18
2023-07-17T18:45:00.000000,5.84
2023-07-17T18:50:00.000000,1.11
2023-07-17T18:55:00.000000,5.01
2023-07-17T19:00:00.000000,4.5
2023-07-17T19:05:00.000000,4.23
2023-07-17T19:10:00.000000,4.59
2023-07-17T19:15:00.000000,6.2
2023-07-17T19:20:00.000000,6.45
2023-07-17T19:25:00.000000,7.88
2023-07-17T19:30:00.000000,5.41
2023-07-17T19:35:00.000000,7.02
2023-07-17T19:40:00.000000,7.93
2023-07-17T19:45:00.000000,10.78
2023-07-17T19:50:00.000000,11.81
2023-07-17T19:55:00.000000,12.55
2023-07-17T20:00:00.000000,10.04
2023-07-17T20:05:00.000000,10.94
2023-07-17T20:10:00.000000,15.28
2023-07-17T20:15:00.000000,11.95
2023-07-17T20:20:00.000000,13.81
2023-07-17T20:25:00.000000,12.81
2023-07-17T20:30:00.000000,11.62
2023-07-17T20:35:00.000000,14.42
2023-07-17T20:40:00.000000,9.71
2023-07-17T20:45:00.000000,6.27
2023-07-17T20:50:00.000000,9.81
2023-07-17T20:55:00.000000,9.08
2023-07-17T21:00:00.000000,6.44
2023-07-17T21:05:00.000000,14.32
2023-07-17T21:10:00.000000,14.88
2023-07-17T21:15:00.000000,17.05
2023-07-17T21:20:00.000000,17.7
2023-07-17T21:25:00.000000,18.86
2023-07-17T21:30:00.000000,20.54
2023-07-17T21:35:00.000000,21.11
2023-07-17T21:40:00.000000,20.63
2023-07-17T21:45:00.000000,20.24
2023-07-17T21:50:00.000000,21.23
2023-07-17T21:55:00.000000,20.67
2023-07-17T22:00:00.000000,18.72
2023-07-17T22:05:00.000000,21.32
2023-07-17T22:10:00.000000,20.94
2023-07-17T22:15:00.000000,23.54
2023-07-17T22:20:00.000000,20.38
2023-07-17T22:25:00.000000,20.77
2023-07-17T22:30:00.000000,19.6
2023-07-17T22:35:00.000000,20.95
2023-07-17T22:40:00.000000,21.29
2023-07-17T22:45:00.000000,21.33
2023-07-17T22:50:00.000000,19.51
2023-07-17T22:55:00.000000,20.67
2023-07-17T23:00:00.000000,21.45
2023-07-17T23:05:00.000000,22.01
2023-07-17T23:10:00.000000,20.37
2023-07-17T23:15:00.000000,20.44
2023-07-17T23:20:00.000000,18.54
2023-07-17T23:25:00.000000,18.68
2023-07-17T23:30:00.000000,18.12
2023-07-17T23:35:00.000000,17.52
2023-07-17T23:40:00.000000,18.64
2023-07-17T23:45:00.000000,15.4
2023-07-17T23:50:00.000000,15.05
2023-07-17T23:55:00.000000,15.53
2023-07-18T00:00:00.000000,16.7
2023-07-18T00:05:00.000000,16.83
2023-07-18T00:10:00.000000,12.14
2023-07-18T00:15:00.000000,10.85
2023-07-18T00:20:00.000000,11.95
2023-07-18T00:25:00.000000,12.8
2023-07-18T00:30:00.000000,13.44
2023-07-18T00:35:00.000000,12.54
2023-07-18T00:40:00.000000,12.23
2023-07-18T00:45:00.000000,12.97
2023-07-18T00:50:00.000000,13.92
2023-07-18T00:55:00.000000,13.27
2023-07-18T01:00:00.000000,14.75
2023-07-18T01:05:00.000000,15.31
2023-07-18T01:10:00.000000,16.48
2023-07-18T01:15:00.000000,15.91
2023-07-18T01:20:00.000000,16.91
2023-07-18T01:25:00.000000,18.85
2023-07-18T01:30:00.000000,18.08
2023-07-18T01:35:00.000000,19.07
2023-07-18T01:40:00.000000,18.45
2023-07-18T01:45:00.000000,19.53
2023-07-18T01:50:00.000000,20.74
2023-07-18T01:55:00.000000,19.56
2023-07-18T02:00:00.000000,21.43
2023-07-18T02:05:00.000000,18.24
2023-07-18T02:10:00.000000,15.56
2023-07-18T02:15:00.000000,16.82
2023-07-18T02:20:00.000000,14.82
2023-07-18T02:25:00.000000,16.77
2023-07-18T02:30:00.000000,15.24
2023-07-18T02:35:00.000000,18.08
2023-07-18T02:40:00.000000,16.2
2023-07-18T02:45:00.000000,17.01
2023-07-18T02:50:00.000000,15.29
2023-07-18T02:55:00.000000,14.04
2023-07-18T03:00:00.000000,16.15
2023-07-18T03:05:00.000000,16.24
2023-07-18T03:10:00.000000,17.37
2023-07-18T03:15:00.000000,19.25
2023-07-18T03:20:00.000000,18.04
2023-07-18T03:25:00.000000,22.01
2023-07-18T03:30:00.000000,17.23
2023-07-18T03:35:00.000000,22.22
2023-07-18T03:40:00.000000,24.5
2023-07-18T03:45:00.000000,21.84
2023-07-18T03:50:00.000000,18.86
2023-07-18T03:55:00.000000,15.84
2023-07-18T04:00:00.000000,22.12
2023-07-18T04:05:00.000000,21.14
2023-07-18T04:10:00.000000,20.85
2023-07-18T04:15:00.000000,18.16
2023-07-18T04:20:00.000000,21.12
2023-07-18T04:25:00.000000,27.22
2023-07-18T04:30:00.000000,22.17
2023-07-18T04:35:00.000000,23.62
2023-07-18T04:40:00.000000,23.76
2023-07-18T04:45:00.000000,21.25
2023-07-18T04:50:00.000000,24.98
2023-07-18T04:55:00.000000,22.42
2023-07-18T05:00:00.000000,25.32
2023-07-18T05:05:00.000000,25.28
2023-07-18T05:10:00.000000,27.17
2023-07-18T05:15:00.000000,27.19
2023-07-18T05:20:00.000000,25.72
2023-07-18T05:25:00.000000,25.88
2023-07-18T05:30:00.000000,26.07
2023-07-18T05:35:00.000000,23.18
2023-07-18T05:40:00.000000,25.14
2023-07-18T05:45:00.000000,27.82
2023-07-18T05:50:00.000000,28.36
2023-07-18T05:55:00.000000,28.9
2023-07-18T06:00:00.000000,28.56
2023-07-18T06:05:00.000000,26.09
2023-07-18T06:10:00.000000,28.46
2023-07-18T06:15:00.000000,29.55
2023-07-18T06:20:00.000000,31.04
2023-07-18T06:25:00.000000,31.27
2023-07-18T06:30:00.000000,31.0
2023-07-18T06:35:00.000000,32.05
2023-07-18T06:40:00.000000,48.52
2023-07-18T06:45:00.000000,30.29
2023-07-18T06:50:00.000000,33.62
2023-07-18T06:55:00.000000,31.52
2023-07-18T07:00:00.000000,30.86
2023-07-18T07:05:00.000000,38.97
2023-07-18T07:10:00.000000,35.68
2023-07-18T07:15:00.000000,33.86
2023-07-18T07:20:00.000000,33.54
2023-07-18T07:25:00.000000,38.05
2023-07-18T07:30:00.000000,32.97
2023-07-18T07:35:00.000000,35.56
2023-07-18T07:40:00.000000,36.26
2023-07-18T07:45:00.000000,34.76
2023-07-18T07:50:00.000000,34.22
2023-07-18T07:55:00.000000,34.9
2023-07-18T08:00:00.000000,39.41
2023-07-18T08:05:00.000000,33.59
2023-07-18T08:10:00.000000,34.74
2023-07-18T08:15:00.000000,35.84
2023-07-18T08:20:00.000000,39.18
2023-07-18T08:25:00.000000,33.96
2023-07-18T08:30:00.000000,40.87
2023-07-18T08:35:00.000000,38.87
2023-07-18T08:40:00.000000,37.14
2023-07-18T08:45:00.000000,34.41
2023-07-18T08:50:00.000000,33.88
2023-07-18T08:55:00.000000,34.71
2023-07-18T09:00:00.000000,35.74
2023-07-18T09:05:00.000000,34.72
2023-07-18T09:10:00.000000,34.3
2023-07-18T09:15:00.000000,36.94
2023-07-18T09:20:00.000000,36.56
2023-07-18T09:25:00.000000,36.28
2023-07-18T09:30:00.000000,37.3
2023-07-18T09:35:00.000000,36.38
2023-07-18T09:40:00.000000,35.44
2023-07-18T09:45:00.000000,33.76
2023-07-18T09:50:00.000000,33.16
2023-07-18T09:55:00.000000,32.63
2023-07-18T10:00:00.000000,33.2
2023-07-18T10:05:00.000000,34.81
2023-07-18T10:10:00.000000,31.93
2023-07-18T10:15:00.000000,32.41
2023-07-18T10:20:00.000000,34.11
2023-07-18T10:25:00.000000,31.11
2023-07-18T10:30:00.000000,32.96
2023-07-18T10:35:00.000000,31.41
2023-07-18T10:40:00.000000,29.94
2023-07-18T10:45:00.000000,30.59
2023-07-18T10:50:00.000000,31.85
2023-07-18T10:55:00.000000,36.52
2023-07-18T11:00:00.000000,33.15
2023-07-18T11:05:00.000000,35.83
2023-07-18T11:10:00.000000,32.73
2023-07-18T11:15:00.000000,33.87
2023-07-18T11:20:00.000000,37.98
2023-07-18T11:25:00.000000,33.05
2023-07-18T11:30:00.000000,35.2
2023-07-18T11:35:00.000000,35.83
2023-07-18T11:40:00.000000,38.58
2023-07-18T11:45:00.000000,38.99
2023-07-18T11:50:00.000000,37.09
2023-07-18T11:55:00.000000,38.44
2023-07-18T12:00:00.000000,42.02
2023-07-18T12:05:00.000000,38.53
2023-07-18T12:10:00.000000,34.76
2023-07-18T12:15:00.000000,36.05
2023-07-18T12:20:00.000000,39.92
2023-07-18T12:25:00.000000,37.69
2023-07-18T12:30:00.000000,37.63
2023-07-18T12:35:00.000000,36.64
2023-07-18T12:40:00.000000,32.87
2023-07-18T12:45:00.000000,38.35
2023-07-18T12:50:00.000000,36.89
2023-07-18T12:55:00.000000,38.84
2023-07-18T13:00:00.000000,42.11
2023-07-18T13:05:00.000000,44.57
2023-07-18T13:10:00.000000,45.68
2023-07-18T13:15:00.000000,42.55
2023-07-18T13:20:00.000000,42.55
2023-07-18T13:25:00.000000,46.16
2023-07-18T13:30:00.000000,45.83
2023-07-18T13:35:00.000000,41.73
2023-07-18T13:40:00.000000,39.78
2023-07-18T13:45:00.000000,36.74
2023-07-18T13:50:00.000000,38.96
2023-07-18T13:55:00.000000,40.22
2023-07-18T14:00:00.000000,39.18
2023-07-18T14:05:00.000000,39.55
2023-07-18T14:10:00.000000,38.17
2023-07-18T14:15:00.000000,35.95
2023-07-18T14:20:00.000000,35.12
2023-07-18T14:25:00.000000,35.67
2023-07-18T14:30:00.000000,35.31
2023-07-18T14:35:00.000000,36.38
2023-07-18T14:40:00.000000,38.56
2023-07-18T14:45:00.000000,39.0
2023-07-18T14:50:00.000000,35.23
2023-07-18T14:55:00.000000,28.03
2023-07-18T15:00:00.000000,23.2
2023-07-18T15:05:00.000000,28.15
2023-07-18T15:10:00.000000,18.45
2023-07-18T15:15:00.000000,20.94
2023-07-18T15:20:00.000000,16.98
2023-07-18T15:25:00.000000,16.02
2023-07-18T15:30:00.000000,17.24
2023-07-18T15:35:00.000000,19.77
2023-07-18T15:40:00.000000,18.59
2023-07-18T15:45:00.000000,15.42
2023-07-18T15:50:00.000000,14.1
2023-07-18T15:55:00.000000,17.19
2023-07-18T16:00:00.000000,7.59
2023-07-18T16:05:00.000000,5.86
2023-07-18T16:10:00.000000,6.03
2023-07-18T16:15:00.000000,3.56
2023-07-18T16:20:00.000000,1.91
2023-07-18T16:25:00.000000,7.96
2023-07-18T16:30:00.000000,6.55
2023-07-18T16:35:00.000000,4.44
2023-07-18T16:40:00.000000,2.04
2023-07-18T16:45:00.000000,1.69
2023-07-18T16:50:00.000000,5.12
2023-07-18T16:55:00.000000,3.08
2023-07-18T17:00:00.000000,10.81
2023-07-18T17:05:00.000000,2.95
2023-07-18T17:10:00.000000,1.56
2023-07-18T17:15:00.000000,1.35
2023-07-18T17:20:00.000000,2.34
2023-07-18T17:25:00.000000,3.31
2023-07-18T17:30:00.000000,6.76
2023-07-18T17:35:00.000000,14.67
2023-07-18T17:40:00.000000,13.19
2023-07-18T17:45:00.000000,6.16
2023-07-18T17:50:00.000000,11.52
2023-07-18T17:55:00.000000,7.23
2023-07-18T18:00:00.000000,9.47
2023-07-18T18:05:00.000000,8.46
2023-07-18T18:10:00.000000,9.78
2023-07-18T18:15:00.000000,7.97
2023-07-18T18:20:00.000000,8.31
2023-07-18T18:25:00.000000,8.79
2023-07-18T18:30:00.000000,9.1
2023-07-18T18:35:00.000000,10.4
2023-07-18T18:40:00.000000,6.06
2023-07-18T18:45:00.000000,8.92
2023-07-18T18:50:00.000000,10.17
2023-07-18T18:55:00.000000,15.12
2023-07-18T19:00:00.000000,15.77
2023-07-18T19:05:00.000000,21.89
2023-07-18T19:10:00.000000,15.92
2023-07-18T19:15:00.000000,13.66
2023-07-18T19:20:00.000000,15.13
2023-07-18T19:25:00.000000,11.48
2023-07-18T19:30:00.000000,9.58
2023-07-18T19:35:00.000000,14.83
2023-07-18T19:40:00.000000,12.18
2023-07-18T19:45:00.000000,16.39
2023-07-18T19:50:00.000000,19.0
2023-07-18T19:55:00.000000,20.34
2023-07-18T20:00:00.000000,21.79
2023-07-18T20:05:00.000000,22.94
2023-07-18T20:10:00.000000,17.43
2023-07-18T20:15:00.000000,25.39
2023-07-18T20:20:00.000000,16.2
2023-07-18T20:25:00.000000,20.55
2023-07-18T20:30:00.000000,18.9
2023-07-18T20:35:00.000000,22.33
2023-07-18T20:40:00.000000,22.11
2023-07-18T20:45:00.000000,24.97
2023-07-18T20:50:00.000000,27.73
2023-07-18T20:55:00.000000,27.07
2023-07-18T21:00:00.000000,21.46
2023-07-18T21:05:00.000000,26.32
2023-07-18T21:10:00.000000,23.06
2023-07-18T21:15:00.000000,23.43
2023-07-18T21:20:00.000000,26.15
2023-07-18T21:25:00.000000,25.85
2023-07-18T21:30:00.000000,20.43
2023-07-18T21:35:00.000000,24.8
2023-07-18T21:40:00.000000,22.79
2023-07-18T21:45:00.000000,24.68
2023-07-18T21:50:00.000000,22.26
2023-07-18T21:55:00.000000,22.74
2023-07-18T22:00:00.000000,22.85
2023-07-18T22:05:00.000000,24.0
2023-07-18T22:10:00.000000,22.17
2023-07-18T22:15:00.000000,24.0
2023-07-18T22:20:00.000000,21.82
2023-07-18T22:25:00.000000,24.66
2023-07-18T22:30:00.000000,28.02
2023-07-18T22:35:00.000000,24.04
2023-07-18T22:40:00.000000,21.25
2023-07-18T22:45:00.000000,21.26
2023-07-18T22:50:00.000000,19.56
2023-07-18T22:55:00.000000,18.96
2023-07-18T23:00:00.000000,15.72
2023-07-18T23:05:00.000000,14.79
2023-07-18T23:10:00.000000,14.96
2023-07-18T23:15:00.000000,12.54
2023-07-18T23:20:00.000000,12.58
2023-07-18T23:25:00.000000,11.23
2023-07-18T23:30:00.000000,11.96
2023-07-18T23:35:00.000000,13.18
2023-07-18T23:40:00.000000,15.62
2023-07-18T23:45:00.000000,16.56
2023-07-18T23:50:00.000000,15.52
2023-07-18T23:55:00.000000,13.52
2023-07-19T00:00:00.000000,11.12
2023-07-19T00:05:00.000000,7.32
2023-07-19T00:10:00.000000,5.94
2023-07-19T00:15:00.000000,6.71
2023-07-19T00:20:00.000000,6.89
2023-07-19T00:25:00.000000,9.97
2023-07-19T00:30:00.000000,6.54
2023-07-19T00:35:00.000000,4.33
2023-07-19T00:40:00.000000,3.6
2023-07-19T00:45:00.000000,5.11
2023-07-19T00:50:00.000000,2.5
2023-07-19T00:55:00.000000,2.68
2023-07-19T01:00:00.000000,6.06
2023-07-19T01:05:00.000000,4.11
2023-07-19T01:10:00.000000,4.9
2023-07-19T01:15:00.000000,4.03
2023-07-19T01:20:00.000000,4.58
2023-07-19T01:25:00.000000,6.61
2023-07-19T01:30:00.000000,9.27
2023-07-19T01:35:00.000000,10.57
2023-07-19T01:40:00.000000,10.13
2023-07-19T01:45:00.000000,12.76
2023-07-19T01:50:00.000000,14.19
2023-07-19T01:55:00.000000,14.37
2023-07-19T02:00:00.000000,12.34
2023-07-19T02:05:00.000000,16.65
2023-07-19T02:10:00.000000,12.68
2023-07-19T02:15:00.000000,13.62
2023-07-19T02:20:00.000000,13.67
2023-07-19T02:25:00.000000,20.05
2023-07-19T02:30:00.000000,17.54
2023-07-19T02:35:00.000000,17.14
2023-07-19T02:40:00.000000,19.59
2023-07-19T02:45:00.000000,21.39
2023-07-19T02:50:00.000000,20.41
2023-07-19T02:55:00.000000,20.07
2023-07-19T03:00:00.000000,24.46
2023-07-19T03:05:00.000000,19.55
2023-07-19T03:10:00.000000,20.55
2023-07-19T03:15:00.000000,20.59
2023-07-19T03:20:00.000000,19.46
2023-07-19T03:25:00.000000,19.06
2023-07-19T03:30:00.000000,21.49
2023-07-19T03:35:00.000000,20.07
2023-07-19T03:40:00.000000,21.89
2023-07-19T03:45:00.000000,19.76
2023-07-19T03:50:00.000000,20.1
2023-07-19T03:55:00.000000,18.67
2023-07-19T04:00:00.000000,18.98
2023-07-19T04:05:00.000000,21.75
2023-07-19T04:10:00.000000,28.28
2023-07-19T04:15:00.000000,28.98
2023-07-19T04:20:00.000000,24.82
2023-07-19T04:25:00.000000,27.48
2023-07-19T04:30:00.000000,22.87
2023-07-19T04:35:00.000000,27.24
2023-07-19T04:40:00.000000,-0.01
2023-07-19T04:45:00.000000,0.17
2023-07-19T04:50:00.000000,-0.05
2023-07-19T04:55:00.000000,-0.01
2023-07-19T05:00:00.000000,-0.09
2023-07-19T05:05:00.000000,0.02
2023-07-19T05:10:00.000000,0.02
2023-07-19T05:15:00.000000,-0.21
2023-07-19T05:20:00.000000,-0.13
2023-07-19T05:25:00.000000,-0.22
2023-07-19T05:30:00.000000,-0.31
2023-07-19T05:35:00.000000,-0.14
2023-07-19T05:40:00.000000,-0.18
2023-07-19T05:45:00.000000,-0.19
2023-07-19T05:50:00.000000,-0.19
2023-07-19T05:55:00.000000,16.43
2023-07-19T06:00:00.000000,26.4
2023-07-19T06:05:00.000000,26.08
2023-07-19T06:10:00.000000,28.46
2023-07-19T06:15:00.000000,28.26
2023-07-19T06:20:00.000000,26.87
2023-07-19T06:25:00.000000,29.17
2023-07-19T06:30:00.000000,27.32
2023-07-19T06:35:00.000000,30.37
2023-07-19T06:40:00.000000,29.37
2023-07-19T06:45:00.000000,28.74
2023-07-19T06:50:00.000000,28.26
2023-07-19T06:55:00.000000,27.49
2023-07-19T07:00:00.000000,28.08
2023-07-19T07:05:00.000000,27.49
2023-07-19T07:10:00.000000,30.28
2023-07-19T07:15:00.000000,29.3
2023-07-19T07:20:00.000000,32.99
2023-07-19T07:25:00.000000,31.49
2023-07-19T07:30:00.000000,29.87
2023-07-19T07:35:00.000000,31.14
2023-07-19T07:40:00.000000,30.91
2023-07-19T07:45:00.000000,31.04
2023-07-19T07:50:00.000000,31.19
2023-07-19T07:55:00.000000,31.53
2023-07-19T08:00:00.000000,32.15
2023-07-19T08:05:00.000000,34.97
2023-07-19T08:10:00.000000,33.13
2023-07-19T08:15:00.000000,32.88
2023-07-19T08:20:00.000000,35.54
2023-07-19T08:25:00.000000,32.91
2023-07-19T08:30:00.000000,32.36
2023-07-19T08:35:00.000000,33.1
2023-07-19T08:40:00.000000,33.88
2023-07-19T08:45:00.000000,33.84
2023-07-19T08:50:00.000000,32.72
2023-07-19T08:55:00.000000,35.16
2023-07-19T09:00:00.000000,34.46
2023-07-19T09:05:00.000000,36.11
2023-07-19T09:10:00.000000,36.92
2023-07-19T09:15:00.000000,34.06
2023-07-19T09:20:00.000000,34.42
2023-07-19T09:25:00.000000,37.18
2023-07-19T09:30:00.000000,33.74
2023-07-19T09:35:00.000000,33.87
2023-07-19T09:40:00.000000,34.62
2023-07-19T09:45:00.000000,35.17
2023-07-19T09:50:00.000000,36.65
2023-07-19T09:55:00.000000,37.53
2023-07-19T10:00:00.000000,36.66
2023-07-19T10:05:00.000000,35.08
2023-07-19T10:10:00.000000,-0.1
2023-07-19T10:15:00.000000,-0.17
2023-07-19T10:20:00.000000,0.0
2023-07-19T10:25:00.000000,0.29
2023-07-19T10:30:00.000000,0.21
2023-07-19T10:35:00.000000,-0.21
2023-07-19T10:40:00.000000,-0.01
2023-07-19T10:45:00.000000,0.0
2023-07-19T10:50:00.000000,0.05
2023-07-19T10:55:00.000000,-0.09
2023-07-19T11:00:00.000000,0.17
2023-07-19T11:05:00.000000,0.25
2023-07-19T11:10:00.000000,-0.04
2023-07-19T11:15:00.000000,0.34
2023-07-19T11:20:00.000000,0.12
2023-07-19T11:25:00.000000,0.08
2023-07-19T11:30:00.000000,-0.09
2023-07-19T11:35:00.000000,0.07
2023-07-19T11:40:00.000000,0.3
2023-07-19T11:45:00.000000,0.25
2023-07-19T11:50:00.000000,-0.14
2023-07-19T11:55:00.000000,-0.04
2023-07-19T12:00:00.000000,0.3
2023-07-19T12:05:00.000000,-0.13
2023-07-19T12:10:00.000000,0.04
2023-07-19T12:15:00.000000,-0.18
2023-07-19T12:20:00.000000,0.04
2023-07-19T12:25:00.000000,0.13
2023-07-19T12:30:00.000000,-0.14
2023-07-19T12:35:00.000000,0.0
2023-07-19T12:40:00.000000,0.38
2023-07-19T12:45:00.000000,-0.13
2023-07-19T12:50:00.000000,-0.14
2023-07-19T12:55:00.000000,-0.09
2023-07-19T13:00:00.000000,-0.09
2023-07-19T13:05:00.000000,0.04
2023-07-19T13:10:00.000000,0.22
2023-07-19T13:15:00.000000,-0.05
2023-07-19T13:20:00.000000,0.08
2023-07-19T13:25:00.000000,0.34
2023-07-19T13:30:00.000000,0.29
2023-07-19T13:35:00.000000,0.17
2023-07-19T13:40:00.000000,0.08
2023-07-19T13:45:00.000000,0.17
2023-07-19T13:50:00.000000,0.0
2023-07-19T13:55:00.000000,0.0
2023-07-19T14:00:00.000000,0.08
2023-07-19T14:05:00.000000,0.08
2023-07-19T14:10:00.000000,-0.32
2023-07-19T14:20:00.000000,30.83
2023-07-19T14:25:00.000000,30.22
2023-07-19T14:35:00.000000,32.97
2023-07-19T14:45:00.000000,31.44
2023-07-19T14:50:00.000000,31.36
2023-07-19T14:55:00.000000,32.46
2023-07-19T15:00:00.000000,31.86
2023-07-19T15:05:00.000000,31.23
2023-07-19T15:10:00.000000,30.93
2023-07-19T15:15:00.000000,29.68
2023-07-19T15:20:00.000000,30.37
2023-07-19T15:25:00.000000,29.35
2023-07-19T15:30:00.000000,28.49
2023-07-19T15:35:00.000000,28.31
2023-07-19T15:40:00.000000,31.06
2023-07-19T15:45:00.000000,29.23
2023-07-19T15:50:00.000000,30.28
2023-07-19T15:55:00.000000,29.45
2023-07-19T16:00:00.000000,27.54
2023-07-19T16:05:00.000000,26.72
2023-07-19T16:10:00.000000,28.01
2023-07-19T16:15:00.000000,27.63
2023-07-19T16:20:00.000000,27.2
2023-07-19T16:25:00.000000,29.81
2023-07-19T16:30:00.000000,30.79
2023-07-19T16:35:00.000000,31.19
2023-07-19T16:40:00.000000,30.54
2023-07-19T16:45:00.000000,31.32
2023-07-19T16:50:00.000000,30.41
2023-07-19T16:55:00.000000,30.15
2023-07-19T17:00:00.000000,31.33
2023-07-19T17:05:00.000000,30.39
2023-07-19T17:10:00.000000,30.97
2023-07-19T17:15:00.000000,31.78
2023-07-19T17:20:00.000000,28.49
2023-07-19T17:25:00.000000,29.74
2023-07-19T17:30:00.000000,28.08
2023-07-19T17:35:00.000000,29.4
2023-07-19T17:40:00.000000,29.31
2023-07-19T17:45:00.000000,27.89
2023-07-19T17:50:00.000000,30.08
2023-07-19T17:55:00.000000,27.39
2023-07-19T18:00:00.000000,27.1
2023-07-19T18:05:00.000000,32.18
2023-07-19T18:10:00.000000,37.38
2023-07-19T18:15:00.000000,25.64
2023-07-19T18:20:00.000000,22.62
2023-07-19T18:25:00.000000,21.14
2023-07-19T18:30:00.000000,20.63
2023-07-19T18:35:00.000000,19.94
2023-07-19T18:40:00.000000,21.23
2023-07-19T18:45:00.000000,19.66
2023-07-19T18:50:00.000000,21.92
2023-07-19T18:55:00.000000,19.3
2023-07-19T19:00:00.000000,21.27
2023-07-19T19:05:00.000000,24.97
2023-07-19T19:10:00.000000,17.84
2023-07-19T19:15:00.000000,16.78
2023-07-19T19:20:00.000000,16.91
2023-07-19T19:25:00.000000,17.65
2023-07-19T19:30:00.000000,12.72
2023-07-19T19:35:00.000000,17.03
2023-07-19T19:40:00.000000,16.09
2023-07-19T19:45:00.000000,16.12
2023-07-19T19:50:00.000000,17.48
2023-07-19T19:55:00.000000,14.51
2023-07-19T20:00:00.000000,16.83
2023-07-19T20:05:00.000000,18.17
2023-07-19T20:10:00.000000,10.1
2023-07-19T20:15:00.000000,1.6
2023-07-19T20:20:00.000000,10.5
2023-07-19T20:25:00.000000,0.03
2023-07-19T20:30:00.000000,-0.14
2023-07-19T20:35:00.000000,0.04
2023-07-19T20:40:00.000000,0.17
2023-07-19T20:45:00.000000,-0.05
2023-07-19T20:50:00.000000,-0.09
2023-07-19T20:55:00.000000,-0.23
2023-07-19T21:00:00.000000,-0.27
2023-07-19T21:05:00.000000,-0.13
2023-07-19T21:10:00.000000,-0.31
2023-07-19T21:15:00.000000,0.34
2023-07-19T21:20:00.000000,0.09
2023-07-19T21:25:00.000000,0.21
2023-07-19T21:30:00.000000,-0.36
2023-07-19T21:35:00.000000,-0.18
2023-07-19T21:40:00.000000,0.2
2023-07-19T21:45:00.000000,0.08
2023-07-19T21:50:00.000000,0.13
2023-07-19T21:55:00.000000,-0.1
2023-07-19T22:00:00.000000,0.04
2023-07-19T22:05:00.000000,-0.09
2023-07-19T22:10:00.000000,0.15
2023-07-19T22:15:00.000000,0.03
2023-07-19T22:20:00.000000,0.25
2023-07-19T22:25:00.000000,0.25
2023-07-19T22:30:00.000000,-0.18
2023-07-19T22:35:00.000000,-0.35
2023-07-19T22:40:00.000000,-0.23
2023-07-19T22:45:00.000000,-0.18
2023-07-19T22:50:00.000000,-0.14
2023-07-19T22:55:00.000000,-0.52
2023-07-19T23:00:00.000000,0.13
2023-07-19T23:05:00.000000,0.08
2023-07-19T23:10:00.000000,0.13
2023-07-19T23:15:00.000000,-0.08
2023-07-19T23:20:00.000000,0.12
2023-07-19T23:25:00.000000,-0.14
2023-07-19T23:30:00.000000,-0.35
2023-07-19T23:35:00.000000,0.12
2023-07-19T23:40:00.000000,-0.22
2023-07-19T23:45:00.000000,-0.3
2023-07-19T23:50:00.000000,-0.05
2023-07-19T23:55:00.000000,-0.17
2023-07-20T00:00:00.000000,-0.18
2023-07-20T00:05:00.000000,-0.14
2023-07-20T00:10:00.000000,-0.13
2023-07-20T00:15:00.000000,-0.09
2023-07-20T00:20:00.000000,0.08
2023-07-20T00:25:00.000000,-0.09
2023-07-20T00:30:00.000000,-0.09
2023-07-20T00:35:00.000000,0.0
2023-07-20T00:40:00.000000,0.0
2023-07-20T00:45:00.000000,-0.32
2023-07-20T00:50:00.000000,0.17
2023-07-20T00:55:00.000000,0.09
2023-07-20T01:00:00.000000,-0.18
2023-07-20T01:05:00.000000,-0.05
2023-07-20T01:10:00.000000,-0.13
2023-07-20T01:15:00.000000,0.17
2023-07-20T01:20:00.000000,-0.22
2023-07-20T01:25:00.000000,0.16
2023-07-20T01:30:00.000000,-0.01
2023-07-20T01:35:00.000000,0.04
2023-07-20T01:40:00.000000,-0.09
2023-07-20T01:45:00.000000,-0.13
2023-07-20T01:50:00.000000,-0.09
2023-07-20T01:55:00.000000,0.21
2023-07-20T02:00:00.000000,-0.01
2023-07-20T02:05:00.000000,-0.31
2023-07-20T02:10:00.000000,-0.18
2023-07-20T02:15:00.000000,0.12
2023-07-20T02:20:00.000000,0.16
2023-07-20T02:25:00.000000,0.21
2023-07-20T02:30:00.000000,0.34
2023-07-20T02:35:00.000000,0.2
2023-07-20T02:40:00.000000,0.26
2023-07-20T02:45:00.000000,0.08
2023-07-20T02:50:00.000000,0.03
2023-07-20T02:55:00.000000,-0.05
2023-07-20T03:00:00.000000,-0.27
2023-07-20T03:05:00.000000,-0.27
2023-07-20T03:10:00.000000,-0.22
2023-07-20T03:15:00.000000,0.0
2023-07-20T03:20:00.000000,-0.35
2023-07-20T03:25:00.000000,-0.1
2023-07-20T03:30:00.000000,0.25
